0	1	2	3	4	5	6
CRYBG3	0	0	0	0	0	0	0
CRYGN	0	0	0	0	0	0	0
CRYGS	0	0	0	0	0	0	0
CRYL1	0	0	0	0	0	0	0
CRYM-AS1	0	0	0	0	0	0	0
CRYZ	0	0	0	0	0	0	0
CRYZL1	0	0	0	0	0	0	0
CS	0	0	0	0	0	0	0
CSAD	0	0	0	0	0	0	0
CSDE1	0	0	0	0	0	0	0
CSE1L	0	0	0	0	0	0	0
CSE1L-AS1	0	0	0	0	0	0	0
CSF1	0	0	0	0	0	0	0
CSF2	0	0	0	0	0	0	0
CSF2RA	0	0	0	0	0	0	0
CSF2RB	0	0	0	0	0	0	0
CSF3R	0	0	0	0	0	0	0
CSGALNACT1	0	0	0	0	0	0	0
CSGALNACT2	0	0	0	0	0	0	0
CSK	0	0	0	0	0	0	0
CSMD2	0	0	0	0	0	0	0
CSNK1A1	0	0	0	0	0	0	0
CSNK1A1L	0	0	0	0	0	0	0
CSNK1D	0	0	0	0	0	0	0
CSNK1E	0	0	0	0	0	0	0
CSNK1G1	0	0	0	0	0	0	0
CSNK1G2	0	0	0	0	0	0	0
CSNK1G3	0	0	0	0	0	0	0
CSNK2A1	0	0	0	0	0	0	0
CSNK2A2	0	0	0	0	0	0	0
CSNK2A3	0	0	0	0	0	0	0
CSNK2B	0	0	0	0	0	0	0
CSPP1	0	0	0	0	0	0	0
CSRNP1	0	0	0	0	0	0	0
CSRNP2	0	0	0	0	0	0	0
CSRP1	0	0	0	0	0	0	0
CSRP2	0	0	0	0	0	0	0
CSRP2BP	0	0	0	0	0	0	0
CST3	0	0	0	0	0	0	0
CST7	0	0	0	0.0430989771076109	0	0	0
CSTA	0	0	0	0	0	0	0
CSTB	0	0	0	0	0	0	0
CSTF1	0	0	0	0	0	0	0
CSTF2	0	0	0	0	0	0	0
CSTF2T	0	0	0	0	0	0	0
CSTF3	0	0	0	0	0	0	0
CSTF3-AS1	0	0	0	0	0	0	0
CTA-14H9.5	0	0	0	0	0	0	0
CTA-204B4.2	0	0	0	0	0	0	0
CTA-212A2.2	0	0	0	0	0	0	0
CTA-212A2.3	0	0	0	0	0	0	0
CTA-212A2.4	0	0	0	0	0	0	0
CTA-223H9.9	0	0	0	0	0	0	0
CTA-228A9.4	0	0	0	0	0	0	0
CTA-243E7.1	0	0	0	0	0	0	0
CTA-243E7.4	0	0	0	0	0	0	0
CTA-292E10.6	0	0	0	0	0	0	0
CTA-29F11.1	0	0	0	0	0	0	0
CTA-339C12.1	0	0	0	0	0	0	0
CTA-363E19.2	0	0	0	0	0	0	0
CTA-363E6.7	0	0	0	0	0	0	0
CTA-373H7.7	0	0	0	0	0	0	0
CTA-384D8.33	0	0	0	0	0	0	0
CTA-384D8.34	0	0	0	0	0	0	0
CTA-384D8.35	0	0	0	0	0	0	0
CTA-384D8.36	0	0	0	0	0	0	0
CTA-445C9.14	0	0	0	0	0	0	0
CTAGE5	0	0	0	0	0	0	0
CTB-102L5.4	0	0	0	0	0	0	0
CTB-113I20.2	0	0	0	0	0	0	0
CTB-113P19.5	0	0	0	0	0	0	0
CTB-119C2.1	0	0	0	0	0	0	0
CTB-129O4.1	0	0	0	0	0	0	0
CTB-129P6.4	0	0	0	0	0	0	0
CTB-12A17.3	0	0	0	0	0	0	0
CTB-12O2.1	0	0	0	0	0	0	0
CTB-131K11.1	0	0	0	0	0	0	0
CTB-133G6.1	0	0	0	0	0	0	0
CTB-133G6.2	0	0	0	0	0	0	0
CTB-13F3.1	0	0	0	0	0	0	0
CTB-152G17.6	0	0	0	0	0	0	0
CTB-161M19.4	0	0	0	0	0	0	0
CTB-180A7.3	0	0	0	0	0	0	0
CTB-193M12.5	0	0	0	0	0	0	0
CTB-25B13.12	0	0	0	0	0	0	0
CTB-25B13.5	0	0	0	0	0	0	0
CTB-25B13.9	0	0	0	0	0	0	0
CTB-31O20.2	0	0	0	0	0	0	0
CTB-31O20.9	0	0	0	0	0	0	0
CTB-32O4.2	0	0	0	0	0	0	0
CTB-41I6.1	0	0	0	0	0	0	0
CTB-43P18.1	0	0	0	0	0	0	0
CTB-46B19.2	0	0	0	0	0	0	0
CTB-47B11.3	0	0	0	0	0	0	0
CTB-50L17.10	0	0	0	0	0	0	0
CTB-50L17.14	0	0	0	0	0	0	0
CTB-50L17.16	0	0	0	0	0	0	0
CTB-55O6.12	0	0	0	0	0	0	0
CTB-55O6.13	0	0	0	0	0	0	0
CTB-55O6.4	0	0	0	0	0	0	0
CTB-55O6.8	0	0	0	0	0	0	0
CTB-58E17.1	0	0	0	0	0	0	0
CTB-58E17.3	0	0	0	0	0	0	0
CTB-5E10.3	0	0	0	0	0	0	0
CTB-75G16.3	0	0	0	0	0	0	0
CTB-96E2.7	0	0	0	0	0	0	0
CTBP1	0	0	0	0	0	0	0
CTBP1-AS	0	0	0	0	0	0	0
CTBP1-AS2	0	0	0	0	0	0	0
CTBP2	0	0	0	0	0	0	0
CTBS	0	0	0	0	0	0	0
CTC-1337H24.3	0	0	0	0	0	0	0
CTC-203F4.2	0	0	0	0	0	0	0
CTC-209H22.3	0	0	0	0	0	0	0
CTC-232P5.1	0	0	0	0	0	0	0
CTC-241N9.1	0	0	0	0	0	0	0
CTC-246B18.10	0	0	0	0	0	0	0
CTC-250I14.6	0	0	0	0	0	0	0
CTC-251D13.1	0	0	0	0	0	0	0
CTC-260E6.6	0	0	0	0	0	0	0
CTC-273B12.10	0	0	0	0	0	0	0
CTC-281F24.1	0	0	0	0	0	0	0
CTC-281F24.5	0	0	0	0	0	0	0
CTC-301O7.4	0	0	0	0	0	0	0
CTC-308K20.1	0	0	0	0	0	0	0
CTC-325H20.4	0	0	0	0	0	0	0
CTC-329D1.2	0	0	0	0	0	0	0
CTC-332L22.1	0	0	0	0	0	0	0
CTC-338M12.5	0	0	0	0	0	0	0
CTC-338M12.6	0	0	0	0	0	0	0
CTC-339F2.2	0	0	0	0	0	0	0
CTC-344H19.4	0	0	0	0	0	0	0
CTC-350I8.1	0	0	0	0	0	0	0
CTC-366B18.2	0	0	0	0	0	0	0
CTC-378H22.2	0	0	0	0	0	0	0
CTC-425F1.4	0	0	0	0	0	0	0
CTC-428G20.6	0	0	0	0	0	0	0
CTC-428H11.2	0	0	0	0	0	0	0
CTC-429P9.1	0	0	0	0	0	0	0
CTC-435M10.3	0	0	0	0	0	0	0
CTC-444N24.11	0	0	0	0	0	0	0
CTC-444N24.13	0	0	0	0	0	0	0
CTC-444N24.6	0	0	0	0	0	0	0
CTC-444N24.8	0	0	0	0	0	0	0
CTC-448D22.1	0	0	0	0	0	0	0
CTC-459F4.1	0	0	0	0	0	0	0
CTC-459F4.3	0	0	0	0	0	0	0
CTC-471J1.11	0	0	0	0	0	0	0
CTC-479C5.10	0	0	0	0	0	0	0
CTC-479C5.12	0	0	0	0	0	0	0
CTC-487M23.5	0	0	0	0	0	0	0
CTC-487M23.8	0	0	0	0	0	0	0
CTC-490E21.14	0	0	0	0	0	0	0
CTC-498J12.3	0	0	0	0	0	0	0
CTC-503J8.4	0	0	0	0	0	0	0
CTC-505O3.3	0	0	0	0	0	0	0
CTC-508F8.1	0	0	0	0	0	0	0
CTC-523E23.1	0	0	0	0	0	0	0
CTC-523E23.11	0	0	0	0	0	0	0
CTC-524C5.2	0	0	0	0	0	0	0
CTC-527H23.3	0	0	0	0	0	0	0
CTC-529I10.1	0	0	0	0	0	0	0
CTC-529I10.2	0	0	0	0	0	0	0
CTC-534A2.2	0	0	0	0	0	0	0
CTC-543D15.8	0	0	0	0	0	0	0
CTC-548K16.1	0	0	0	0	0	0	0
CTC-548K16.5	0	0	0	0	0	0	0
CTC-550B14.7	0	0	0	0	0	0	0
CTC-559E9.1	0	0	0	0	0	0	0
CTC1	0	0	0	0	0	0	0
CTCF	0	0	0	0	0	0	0
CTD-2006H14.2	0	0	0	0	0	0	0
CTD-2007H13.3	0	0	0	0	0	0	0
CTD-2008L17.2	0	0	0	0	0	0	0
CTD-2012K14.6	0	0	0	0	0	0	0
CTD-2012K14.7	0	0	0	0	0	0	0
CTD-2012K14.8	0	0	0	0	0	0	0
CTD-2013N17.7	0	0	0	0	0	0	0
CTD-2013N24.2	0	0	0	0	0	0	0
CTD-2015H6.3	0	0	0	0	0	0	0
CTD-2017C7.1	0	0	0	0	0	0	0
CTD-2017C7.2	0	0	0	0	0	0	0
CTD-2017D11.1	0	0	0	0	0	0	0
CTD-2017F17.2	0	0	0	0	0	0	0
CTD-2020K17.1	0	0	0	0	0	0	0
CTD-2020K17.3	0	0	0	0	0	0	0
CTD-2020K17.4	0	0	0	0	0	0	0
CTD-2023M8.1	0	0	0	0	0	0	0
CTD-2024I7.13	0	0	0	0	0	0	0
CTD-2026K11.4	0	0	0	0	0	0	0
CTD-2026K11.5	0	0	0	0	0	0	0
CTD-2031P19.5	0	0	0	0	0	0	0
CTD-2033A16.1	0	0	0	0	0	0	0
CTD-2033A16.3	0	0	0	0	0	0	0
CTD-2033C11.1	0	0	0	0	0	0	0
CTD-2035E11.3	0	0	0	0	0	0	0
CTD-2035E11.4	0	0	0	0	0	0	0
CTD-2035E11.5	0	0	0	0	0	0	0
CTD-2047H16.4	0	0	0	0	0	0	0
CTD-2054N24.2	0	0	0	0	0	0	0
CTD-2083E4.6	0	0	0	0	0	0	0
CTD-2090I13.1	0	0	0	0	0	0	0
CTD-2095E4.5	0	0	0	0	0	0	0
CTD-2105E13.16	0	0	0	0	0	0	0
CTD-2113L7.1	0	0	0	0	0	0	0
CTD-2126E3.3	0	0	0	0	0	0	0
CTD-2139B15.2	0	0	0	0	0	0	0
CTD-2145A24.5	0	0	0	0	0	0	0
CTD-2152M20.2	0	0	0	0	0	0	0
CTD-2162K18.3	0	0	0	0	0	0	0
CTD-2162K18.4	0	0	0	0	0	0	0
CTD-2165H16.4	0	0	0	0	0	0	0
CTD-2168K21.2	0	0	0	0	0	0	0
CTD-2184C24.2	0	0	0	0	0	0	0
CTD-2184D3.7	0	0	0	0	0	0	0
CTD-2186M15.3	0	0	0	0	0	0	0
CTD-2192J16.22	0	0	0	0	0	0	0
CTD-2192J16.26	0	0	0	0	0	0	0
CTD-2199O4.1	0	0	0	0	0	0	0
CTD-2201E18.5	0	0	0	0	0	0	0
CTD-2201I18.1	0	0	0	0	0	0	0
CTD-2203K17.1	0	0	0	0	0	0	0
CTD-2207O23.3	0	0	0	0	0	0	0
CTD-2213F21.3	0	0	0	0	0	0	0
CTD-2227I18.1	0	0	0	0	0	0	0
CTD-2231E14.8	0	0	0	0	0	0	0
CTD-2235C13.2	0	0	0	0	0	0	0
CTD-2240E14.4	0	0	0	0	0	0	0
CTD-2245F17.3	0	0	0	0	0	0	0
CTD-2249K22.1	0	0	0	0	0	0	0
CTD-2256P15.1	0	0	0	0	0	0	0
CTD-2256P15.2	0	0	0	0	0	0	0
CTD-2256P15.4	0	0	0	0	0	0	0
CTD-2260A17.1	0	0	0	0	0	0	0
CTD-2260A17.2	0	0	0	0	0	0	0
CTD-2270L9.4	0	0	0	0	0	0	0
CTD-2270P14.5	0	0	0	0	0	0	0
CTD-2283N19.1	0	0	0	0	0	0	0
CTD-2287O16.5	0	0	0	0	0	0	0
CTD-2288F12.1	0	0	0	0	0	0	0
CTD-2292M16.8	0	0	0	0	0	0	0
CTD-2302E22.4	0	0	0	0	0	0	0
CTD-2302E22.6	0	0	0	0	0	0	0
CTD-2306A12.1	0	0	0	0	0	0	0
CTD-2308L22.1	0	0	0	0	0	0	0
CTD-2313J17.6	0	0	0	0	0	0	0
CTD-2319I12.2	0	0	0	0	0	0	0
CTD-2325A15.5	0	0	0	0	0	0	0
CTD-2325M2.1	0	0	0	0	0	0	0
CTD-2325P2.3	0	0	0	0	0	0	0
CTD-2330K9.3	0	0	0	0	0	0	0
CTD-2336O2.1	0	0	0	0	0	0	0
CTD-2341M24.1	0	0	0	0	0	0	0
CTD-2342J14.6	0	0	0	0	0	0	0
CTD-2349P21.9	0	0	0	0	0	0	0
CTD-2350C19.2	0	0	0	0	0	0	0
CTD-2353F22.1	0	0	0	0	0	0	0
CTD-2357A8.3	0	0	0	0	0	0	0
CTD-2358C21.5	0	0	0	0	0	0	0
CTD-2366F13.1	0	0	0	0	0	0	0
CTD-2369P2.10	0	0	0	0	0	0	0
CTD-2369P2.5	0	0	0	0	0	0	0
CTD-2371O3.2	0	0	0	0	0	0	0
CTD-2371O3.3	0	0	0	0	0	0	0
CTD-2377O17.1	0	0	0	0	0	0	0
CTD-2378E12.1	0	0	0	0	0	0	0
CTD-2396E7.11	0	0	0	0	0	0	0
CTD-2410N18.3	0	0	0	0	0	0	0
CTD-2501E16.2	0	0	0	0	0	0	0
CTD-2506J14.1	0	0	0	0	0	0	0
CTD-2506P8.6	0	0	0	0	0	0	0
CTD-2515A14.1	0	0	0	0	0	0	0
CTD-2515O10.5	0	0	0	0	0	0	0
CTD-2516F10.2	0	0	0	0	0	0	0
CTD-2517O10.6	0	0	0	0	0	0	0
CTD-2521M24.6	0	0	0	0	0	0	0
CTD-2527I21.7	0	0	0	0	0	0	0
CTD-2528A14.5	0	0	0	0	0	0	0
CTD-2528L19.6	0	0	0	0	0	0	0
CTD-2532N20.1	0	0	0	0	0	0	0
CTD-2534I21.8	0	0	0	0	0	0	0
CTD-2537I9.12	0	0	0	0	0	0	0
CTD-2538C1.2	0	0	0	0	0	0	0
CTD-2540F13.2	0	0	0	0	0	0	0
CTD-2544N14.3	0	0	0	0	0	0	0
CTD-2547G23.4	0	0	0	0	0	0	0
CTD-2547L16.1	0	0	0	0	0	0	0
CTD-2547L24.4	0	0	0	0	0	0	0
CTD-2553L13.10	0	0	0	0	0	0	0
CTD-2554C21.2	0	0	0	0	0	0	0
CTD-2555A7.3	0	0	0	0	0	0	0
CTD-2555C10.3	0	0	0	0	0	0	0
CTD-2555O16.2	0	0	0	0	0	0	0
CTD-2555O16.4	0	0	0	0	0	0	0
CTD-2561B21.11	0	0	0	0	0	0	0
CTD-2561B21.5	0	0	0	0	0	0	0
CTD-2562J15.4	0	0	0	0	0	0	0
CTD-2562J15.6	0	0	0	0	0	0	0
CTD-2571L23.8	0	0	0	0	0	0	0
CTD-2574D22.2	0	0	0	0	0	0	0
CTD-2576D5.4	0	0	0	0	0	0	0
CTD-2587M2.1	0	0	0	0	0	0	0
CTD-2588C8.8	0	0	0	0	0	0	0
CTD-2588E21.1	0	0	0	0	0	0	0
CTD-2589H19.6	0	0	0	0	0	0	0
CTD-2600O9.2	0	0	0	0	0	0	0
CTD-2616J11.11	0	0	0	0	0	0	0
CTD-2619J13.14	0	0	0	0	0	0	0
CTD-2619J13.19	0	0	0	0	0	0	0
CTD-2619J13.3	0	0	0	0	0	0	0
CTD-2623N2.11	0	0	0	0	0	0	0
CTD-2630F21.1	0	0	0	0	0	0	0
CTD-2636A23.2	0	0	0	0	0	0	0
CTD-2649C14.3	0	0	0	0	0	0	0
CTD-2659N19.10	0	0	0	0	0	0	0
CTD-2666L21.1	0	0	0	0	0	0	0
CTD-3001H11.2	0	0	0	0	0	0	0
CTD-3025N20.3	0	0	0	0	0	0	0
CTD-3060P21.1	0	0	0	0	0	0	0
CTD-3065J16.9	0	0	0	0	0	0	0
CTD-3074O7.5	0	0	0	0	0	0	0
CTD-3075F15.1	0	0	0	0	0	0	0
CTD-3076O17.2	0	0	0	0	0	0	0
CTD-3088G3.8	0	0	0	0	0	0	0
CTD-3110H11.1	0	0	0	0	0	0	0
CTD-3113P16.11	0	0	0	0	0	0	0
CTD-3126B10.1	0	0	0	0	0	0	0
CTD-3131K8.2	0	0	0	0	0	0	0
CTD-3138B18.5	0	0	0	0	0	0	0
CTD-3184A7.4	0	0	0	0	0	0	0
CTD-3185P2.1	0	0	0	0	0	0	0
CTD-3193K9.4	0	0	0	0	0	0	0
CTD-3193O13.12	0	0	0	0	0	0	0
CTD-3193O13.13	0	0	0	0	0	0	0
CTD-3203P2.1	0	0	0	0	0	0	0
CTD-3203P2.3	0	0	0	0	0	0	0
CTD-3214H19.4	0	0	0	0	0	0	0
CTD-3214H19.6	0	0	0	0	0	0	0
CTD-3220F14.3	0	0	0	0	0	0	0
CTD-3222D19.12	0	0	0	0	0	0	0
CTD-3222D19.8	0	0	0	0	0	0	0
CTD-3252C9.4	0	0	0	0.327735914452314	0	0	0
CTDNEP1	0	0	0	0	0	0	0
CTDP1	0	0	0	0	0	0	0
CTDSP1	0	0	0	0	0	0	0
CTDSP2	0	0	0	0	0	0	0
CTDSPL	0	0	0	0	0	0	0
CTDSPL2	0	0	0	0	0	0	0
CTF1	0	0	0	0	0	0	0
CTH	0	0	0	0	0	0	0
CTIF	0	0	0	0	0	0	0
CTLA4	0	0	0	0	0	0	0
CTNNA1	0	0	0	0	0	0	0
CTNNA3	0	0	0	0	0	0	0
CTNNAL1	0	0	0	0	0	0	0
CTNNB1	0	0	0	0	0	0	0
CTNNBIP1	0	0	0	0	0	0	0
CTNNBL1	0	0	0	0	0	0	0
CTNND1	0	0	0	0	0	0	0
CTNS	0	0	0	0	0	0	0
CTPS1	0	0	0	0	0	0	0
CTPS2	0	0	0	0	0	0	0
CTR9	0	0	0	0	0	0	0
CTRL	0	0	0	0	0	0	0
CTSA	0	0	0	0	0	0	0
CTSB	0	0	0	0	0	0	0
CTSC	0	0	0	0	0	0	0
CTSD	0	0	0	0	0	0	0
CTSF	0	0	0	0	0	0	0
CTSH	0	0	0	0	0	0	0
CTSK	0	0	0	0	0	0	0
CTSL	0	0	0	0	0	0	0
CTSO	0	0	0	0	0	0	0
CTSS	0	0	0	0	0	0	0
CTSV	0	0	0	0	0	0	0
CTSW	0	0	0	0	0	0	0.34528811830627
CTSW.1	0	0	0	0	0	0	0.34528811830627
CTSZ	0	0	0	0	0	0	0
CTTNBP2NL	0	0	0	0	0	0	0
CTU1	0	0	0	0	0	0	0
CTU2	0	0	0	0	0	0	0
CUBN	0	0	0	0	0	0	0
CUEDC1	0	0	0	0	0	0	0
CUEDC2	0	0	0	0	0	0	0
CUL1	0	0	0	0	0	0	0
CUL2	0	0	0	0	0	0	0
CUL3	0	0	0	0	0	0	0
CUL4A	0	0	0	0	0	0	0
CUL4B	0	0	0	0	0	0	0
CUL5	0	0	0	0	0	0	0
CUL7	0	0	0	0	0	0	0
CUL9	0	0	0	0	0	0	0
CUTA	0	0	0	0	0	0	0
CUTC	0	0	0	0	0	0	0
CUX1	0	0	0	0	0	0	0
CUZD1	0	0	0	0	0	0	0
CWC15	0	0	0	0	0	0	0
CWC22	0	0	0	0	0	0	0
CWC25	0	0	0	0	0	0	0
CWC27	0	0	0	0	0	0	0
CWF19L1	0	0	0	0	0	0	0
CWF19L2	0	0	0	0	0	0	0
CX3CR1	0	0	0	0	0	0	0
CXADR	0	0	0	0	0	0	0
CXCL16	0	0	0	0	0	0	0
CXCL17	0	0	0	0	0	0	0
CXCL2	0	0	0	0	0	0	0
CXCL8	0	0	0	0	0	0	0
CXCR3	0	0	0	0	0	0	0
CXCR4	0	0	0	0	0	0	0
CXCR5	0	0	0	0	0	0	0
CXCR6	0	0	0	0	0	0	0
CXorf21	0	0	0	0	0	0	0
CXorf23	0	0	0	0	0	0	0
CXorf38	0	0	0	0	0	0	0
CXorf40A	0	0	0	0	0	0	0
CXorf40B	0	0	0	0	0	0	0
CXorf56	0	0	0	0	0	0	0
CXorf57	0	0	0	0	0	0	0
CXorf58	0	0	0	0	0	0	0
CXorf65	0	0	0	0	0	0	0
CXXC1	0	0	0	0	0	0	0
CXXC5	0	0	0	0	0	0	0
CYB561	0	0	0	0	0	0	0
CYB561A3	0	0	0	0	0	0	0
CYB561D1	0	0	0	0	0	0	0
CYB561D2	0	0	0	0	0	0	0
CYB561D2.1	0	0	0	0	0	0	0
CYB5A	0	0	0	0	0	0	0
CYB5B	0	0	0	0	0	0	0
CYB5D1	0	0	0	0	0	0	0
CYB5D2	0	0	0	0	0	0	0
CYB5R1	0	0	0	0	0	0	0
CYB5R3	0	0	0	0	0	0	0
CYB5R4	0	0	0	0	0	0	0
CYB5RL	0	0	0	0	0	0	0
CYBA	0	0	0	0	0	0	0
CYBRD1	0	0	0	0	0	0	0
CYC1	0	0	0	0	0	0	0
CYCS	0	0	0	1.13809840504105	0	0	0
CYFIP1	0	0	0	0	0	0	0
CYFIP2	0	0	0	0	0	0	0
CYHR1	0	0	0	0	0	0	0
CYLD	0	0	0	0	0	0	0
CYP17A1	0	0	0	0	0	0	0
CYP17A1-AS1	0	0	0	0	0	0	0
CYP20A1	0	0	0	0	0	0	0
CYP24A1	0	0	0	0	0	0	0
CYP27B1	0	0	0	0	0	0	0
CYP2D6	0	0	0	0	0	0	0
CYP2E1	0	0	0	0	0	0	0
CYP2F1	0	0	0	0	0	0	0
CYP2J2	0	0	0	0	0	0	0
CYP2R1	0	0	0	0	0	0	0
CYP2S1	0	0	0	0	0	0	0
CYP2U1	0	0	0	0	0	0	0
CYP3A5	0	0	0	0	0	0	0
CYP46A1	0	0	0	0	0	0	0
CYP4F22	0	0	0	0	0	0	0
CYP4F35P	0	0	0	0	0	0	0
CYP4V2	0	0	0	0	0	0	0
CYP51A1	0	0	0	0	0	0	0
CYP51A1-AS1	0	0	0	0	0	0	0
CYSLTR1	0	0	0	0	0	0	0
CYSLTR2	0	0	0	0	0	0	0
CYSTM1	0	0	0	0	0	0	0
CYTH1	0	0	0	0	0	0	0
CYTH2	0	0	0	0	0	0	0
CYTH3	0	0	0	0	0	0	0
CYTH4	0	0	0	0	0	0	0
CYTIP	0	0	0	0	0	0	0
CYTL1	0	0	0	0	0	0	0
CYYR1	0	0	0	0	0	0	0
D2HGDH	0	0	0	0	0	0	0
DAAM1	0	0	0	0	0	0	0
DAAM2	0	0	0	0	0	0	0
DAB1	0	0	0	0	0	0	0
DAB2	0	0	0	0	0	0	0
DACT1	0	0	0	0	0	0	0
DACT3	0	0	0	0	0	0	0
DAD1	0	0	0	0	0	0	0
DAG1	0	0	0	0	0	0	0
DAGLB	0	0	0	0	0	0	0
DALRD3	0	0	0	0	0	0	0
DAP	0	0	0	0	0	0	0
DAP3	0	0	0	0	0	0	0
DAPK1	0	0	0	0	0	0	0
DAPK2	0	0	0	0	0	0	0
DAPK3	0	0	0	0	0	0	0
DAPL1	0	0	0	0	0	0	0
DAPP1	0	0	0	0	0	0	0
DARS	0	0	0	0	0	0	0
DARS-AS1	0	0	0	0	0	0	0
DARS2	0	0	0	0	0	0	0
DAXX	0	0	0	0	0	0	0
DAZAP1	0	0	0	0	0	0	0
DAZAP2	0	0	0	0	0	0	0
DBF4	0	0	0	0	0	0	0
DBF4B	0	0	0	0	0	0	0
DBH	0	0	0	0	0	0	0
DBH-AS1	0	0	0	0	0	0	0
DBI	0	0	0	0	0	0	0
DBN1	0	0	0	0	0	0	0
DBNDD1	0	0	0	0	0	0	0
DBNDD2	0	0	0	0	0	0	0
DBNL	0	0	0	0	0	0	0
DBP	0	0	0	0	0	0	0
DBR1	0	0	0	0	0	0	0
DBT	0	0	0	0	0	0	0
DCAF10	0	0	0	0	0	0	0
DCAF11	0	0	0	0	0	0	0
DCAF12	0	0	0	0	0	0	0
DCAF13	0	0	0	0	0	0	0
DCAF15	0	0	0	0	0	0	0
DCAF16	0	0	0	0	0	0	0
DCAF17	0	0	0	0	0	0	0
DCAF4	0	0	0	0	0	0	0
DCAF4L1	0	0	0	0	0	0	0
DCAF5	0	0	0	0	0	0	0
DCAF6	0	0	0	0	0	0	0
DCAF7	0	0	0	0	0	0	0
DCAF8	0	0	0	0	0	0	0
DCAKD	0	0	0	0	0	0	0
DCBLD1	0	0	0	0	0	0	0
DCBLD2	0	0	0	0	0	0	0
DCDC2	0	0	0	0	0	0	0
DCDC2B	0	0	0	0	0	0	0
DCHS1	0	0	0	0	0	0	0
DCK	0	0	0	0	0	0	0
DCLRE1A	0	0	0	0	0	0	0
DCLRE1B	0	0	0	0	0	0	0
DCLRE1C	0	0	0	0	0	0	0
DCP1A	0	0	0	0	0	0	0
DCP1B	0	0	0	0	0	0	0
DCP2	0	0	0	0	0	0	0
DCPS	0	0	0	0	0	0	0
DCST2	0	0	0	0	0	0	0
DCTD	0	0	0	0	0	0	0
DCTN1	0	0	0	0	0	0	0
DCTN1-AS1	0	0	0	0	0	0	0
DCTN2	0	0	0	0	0	0	0
DCTN3	0	0	0	0	0	0	0
DCTN4	0	0	0	0	0	0	0
DCTN5	0	0	0	0	0	0	0
DCTN6	0	0	0	0	0	0	0
DCTPP1	0	0	0	0	0	0	0
DCUN1D1	0	0	0	0	0	0	0
DCUN1D2	0	0	0	0	0	0	0
DCUN1D3	0	0	0	0	0	0	0
DCUN1D4	0	0	0	0	0	0	0
DCUN1D5	0	0	0	0	0	0	0
DCXR	0	0	0	0	0	0	0
DDA1	0	0	0	0	0	0	0
DDAH2	0	0	0	0	0	0	0
DDB1	0	0	0	0	0	0	0
DDB2	0	0	0	0	0	0	0
DDHD1	0	0	0	0	0	0	0
DDHD2	0	0	0	0	0	0	0
DDI2	0	0	0	0	0	0	0
DDIAS	0	0	0	0	0	0	0
DDIT3	0	0	0	0	0	0	0
DDIT4	0	0	0	0	0	0	0
DDOST	0	0	0	0	0	0	0
DDR1	0	0	0	0	0	0	0
DDR1-AS1	0	0	0	0	0	0	0
DDRGK1	0	0	0	0	0	0	0
DDT	0	0	0	0	0	0	0
DDTL	0	0	0	0	0	0	0
DDX1	0	0	0	0	0	0	0
DDX10	0	0	0	0	0	0	0
DDX11	0	0	0	0	0	0	0
DDX11-AS1	0	0	0	0	0	0	0
DDX17	0	0	0	0	0	0	0
DDX18	0	0	0	0	0	0	0
DDX19A	0	0	0	0	0	0	0
DDX19B	0	0	0	0	0	0	0
DDX20	0	0	0	0	0	0	0
DDX21	0	0	0	0	0	0	0
DDX23	0	0	0	0	0	0	0
DDX24	0	0	0	0	0	0	0
DDX26B	0	0	0	0	0	0	0
DDX27	0	0	0	0	0	0	0
DDX28	0	0	0	0	0	0	0
DDX31	0	0	0	0	0	0	0
DDX39A	0	0	0	0	0	0	0
DDX39B	0	0	0	0	0	0	0
DDX39B-AS1	0	0	0	0	0	0	0
DDX3X	0	0	0	0	0	0	0
DDX3Y	0	0	0	0	0	0	0
DDX41	0	0	0	0	0	0	0
DDX42	0	0	0	0	0	0	0
DDX43	0	0	0	0	0	0	0
DDX46	0	0	0	0	0	0	0
DDX47	0	0	0	0	0	0	0
DDX49	0	0	0	0	0	0	0
DDX5	0	0	0	0	0	0	0
DDX50	0	0	0	0	0	0	0
DDX51	0	0	0	0	0	0	0
DDX52	0	0	0	0	0	0	0
DDX54	0	0	0	0	0	0	0
DDX55	0	0	0	0	0	0	0
DDX56	0	0	0	0	0	0	0
DDX58	0	0	0	0	0	0	0
DDX59	0	0	0	0	0	0	0
DDX6	0	0	0	0	0	0	0
DDX60	0	0	0	0	0	0	0
DDX60L	0	0	0	0	0	0	0
DEAF1	0	0	0	0	0	0	0
DECR1	0	0	0	0	0	0	0
DECR2	0	0	0	0	0	0	0
DEDD	0	0	0	0	0	0	0
DEDD2	0	0	0	0	0	0	0
DEF6	0	0	0	0	0	0	0
DEF8	0	0	0	0	0	0	0
DEGS1	0	0	0	0	0	0	0
DEGS2	0	0	0	0	0	0	0
DEK	0	0	0	0	0	0	0
DENND1A	0	0	0	0	0	0	0
DENND1B	0	0	0	0	0	0	0
DENND1C	0	0	0	0	0	0	0
DENND2C	0	0	0	0	0	0	0
DENND2D	0	0.332804976273956	0	0	0	0	0
DENND3	0	0	0	0	0	0	0
DENND4A	0	0	0	0	0	0	0
DENND4B	0	0	0	0	0	0	0
DENND4C	0	0	0	0	0	0	0
DENND5A	0	0	0	0	0	0	0
DENND5B	0	0	0	0	0	0	0
DENND6A	0	0	0	0	0	0	0
